Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
FORD,"Forward Industries, Inc.",Consumer Cyclical,"1,68",0,,,0,"16,902791",0,N/A,"1,219517852","4,87","1,4"
FORM,FormFactor Inc.,Technology,"42,4",0,,,0,"3315,994481","42,89772938",0,"2,16514772","51,37","32,69"
FORR,Forrester Research Inc.,Industrials,"52,56",0,,,0,"1007,62776","52,35245805",0,"0,7204422908","60,9","39,64"
FOSL,Fossil Group Inc,Consumer Cyclical,"13,44",0,,,0,"700,838719","382,9719774",0,"1,635308942",20,"8,85"
FOX,Fox Corporation,Communication Services,"39,11","0,01197626394",,,"0,4683916829","23290,97861",0,N/A,"0,6523107322","41,85","30,06"
FOXA,Fox Corporation,Communication Services,"43,15","0,0111239861",,,"0,4685111595","23290,97861","16,21934443","0,1896806314","0,6066342699","44,95","31,13"
FOXF,Fox Factory Holding Corp,Consumer Cyclical,"127,91",0,,,0,"5385,520466","34,11148002",0,"1,620093512","190,29","117,59"
FPI,Farmland Partners Inc,Real Estate,"11,24","0,01768324993",0,"-0,1707376198","0,1987597293","506,502781",0,N/A,"0,9789723107","14,65","10,45"
FPRX,Five Prime Therapeutics Inc,Healthcare,38,0,,,0,0,0,N/A,,,
FR,"First Industrial Realty Trust, Inc.",Real Estate,"58,21","0,01855351314","0,08","0,0515474968","1,072581274","7584,158606","31,60039752","0,576656599","0,5835291414","66,74","40,33"
FRAF,Franklin Financial Services Corp.,Financial Services,"33,7","0,02783492673","0,06666666667","0,05922384105","0,9380370307","149,368443",0,N/A,,"34,24","25,18"
FRAN,Francesca`s Holdings Corp,Consumer Cyclical,"2,22",0,,,0,0,0,N/A,,,
FRBA,First Bank (NJ),Financial Services,"14,3","0,0125304815",1,"0,2457309396","0,1791858854","163,9638",0,N/A,"0,9455905533","15,79","9,68"
FRBK,"Republic First Bancorp, Inc.",Financial Services,"5,34",0,,,0,"317,489689","16,15641389",0,"0,5621822584","5,42","2,91"
FRC,First Republic Bank,Financial Services,"173,42","0,005065439718","0,1","0,05291848907","0,8784485559","29863,96452","23,14126504","0,1209984237","1,195768167","222,57","160,84"
FRD,"Friedman Industries, Inc.",Basic Materials,"8,26","0,009660991991",0,"0,148698355","0,07979979384","56,630634","1,529617053","0,01497181873","0,4316793511","15,55","7,02"
FRGI,Fiesta Restaurant Group Inc,Consumer Cyclical,"10,1",0,,,0,"262,210221","16,89934395",0,"0,9930405744","18,52","8,82"
FRME,First Merchants Corp.,Financial Services,"43,76","0,02555689081","0,1153846154","0,1409361684","1,118369542","2359,414353","11,62656814","0,2982318778","0,903048027","49,61","37,39"
FRPH,FRP Holdings Inc,Real Estate,"55,98",0,,,0,"526,829347","17,38710718",0,"0,8295386949",65,"44,63"
FRPT,Freshpet Inc,Consumer Defensive,"100,27",0,,,0,"4350,76363",N/A,0,"1,551552259","186,98","80,08"
FRT,Federal Realty Investment Trust.,Real Estate,"118,99","0,03596940919","0,009433962264","0,01772757184",0,"9354,614817",0,N/A,,"137,87","116,61"
FRTA,Forterra Inc,Industrials,"22,95",0,,,0,"1537,031383","13,58773842",0,"0,07004829153","24,01","20,77"
FSBW,FS Bancorp Inc,Financial Services,"33,4","0,01858514785","-0,2307692308","0,1270092021","0,6207439383","273,458592",0,N/A,"0,7310919158","36,37","28,67"
FSCT,ForeScout Technologies Inc,Technology,"28,99",0,,,0,0,0,N/A,,,
FSFG,First Savings Financial Group Inc,Financial Services,"26,17","0,01595685939","-0,2941176471","-0,0303597339","0,4175910103","187,634346",0,N/A,,"29,84","20,04"
FSLR,First Solar Inc,Technology,"72,1",0,,,0,"7666,15507","16,92210838",0,"1,502290756","123,13","67,39"
FSLY,Fastly Inc,Technology,"29,5",0,,,0,"3466,25",N/A,0,"1,716955882","97,98","23,5"
FSP,Franklin Street Properties Corp.,Real Estate,"5,73","0,05895450064",0,"-0,1388123727","0,3378092886","605,275514",0,N/A,"0,9004311771","6,18","3,61"
FSS,Federal Signal Corp.,Industrials,"38,04","0,009434233125","0,125","0,0515474968","0,3588782281","2323,177701","21,67143378","0,2074440625","1,036771992","48,79","34,53"
FSTR,L.B. Foster Co.,Industrials,"14,67",0,,,0,"158,93632","26,24877297",0,"0,6441405824","19,47","12,62"
FTDR,Frontdoor Inc.,Consumer Cyclical,"35,95",0,,,0,"3044,335983","24,75069905",0,"0,7025332572","57,84","32,06"
FTEK,Fuel Tech Inc,Industrials,"1,27",0,,,0,"38,435015",N/A,0,"1,870494532","4,75","1,04"
FTI,TechnipFMC plc,Energy,"6,71",0,,,0,"3024,200221","23,31688682",0,"1,037405758","10,7","5,55"
FTK,Flotek Industries Inc,Energy,"0,808",0,,,0,"64,331136",N/A,0,"1,21613213","2,57","0,5292"
FTNT,Fortinet Inc,Technology,"322,42",0,,,0,"52715,60229","94,67600986",0,"1,78959728","371,77","161,13"
FTSI,FTS International Inc.,Energy,"26,42",0,,,0,"363,289399",N/A,0,"0,7858373721","30,09","17,17"
FTV,Fortive Corp,Technology,"65,69","0,00425654394",0,0,"0,2796123714","23554,96596","14,66867976","0,0636930231","0,8581283165","79,8","63,04"
FUL,H.B. Fuller Company,Basic Materials,"71,33","0,009392962288",,,"0,6674760845","3768,241783","11,67411778","0,1123697112","1,084976073","81,53","53,83"
FULT,Fulton Financial Corp.,Financial Services,"18,57","0,02966420281",0,"0,03131030648","0,5508642461","2995,41528","11,76569011","0,3531181065","0,8332629832","19,17","13,85"
FUNC,First United Corporation,Financial Services,"23,77","0,02494777855",,,"0,5930086962","157,308458","9,376435452","0,2410604456","0,2891636776","24,5","15,96"
FUSB,First US Bancshares Inc,Financial Services,"11,27","0,01060472574",0,"0,0844717712","0,1195152591","70,07828","18,51473713","0,2126227702",,"12,4","8,61"
FVE,Five Star Senior Living Inc.,Healthcare,"2,87",0,,,0,"91,123085",N/A,0,"0,5663630793","9,25","2,72"
FWONA,Liberty Media Corp.,Communication Services,"58,24",0,,,0,"32818,28177",0,N/A,"0,7779609496","60,94","36,65"
FWONK,Liberty Media Corp.,Communication Services,"63,29",0,,,0,"32818,28177",0,N/A,"0,7633571263","65,24","42,17"
FWRD,Forward Air Corp.,Industrials,"102,18","0,008193879268",0,"0,06961037573","0,8372505836","2754,59327","45,28867813","0,3771399025","1,228244465","125,71","80,4"
G,Genpact Ltd,Technology,"44,62","0,009606144831","0,1025641026","0,1237027476","0,4286261824","8391,251835","22,59691617","0,2232428033","1,059325314","54,03","38,69"
GABC,German American Bancorp Inc,Financial Services,"39,96","0,02135385489","0,09523809524","0,1208742618","0,8533000416","1060,782156","12,36991611","0,2641795794","0,725222135","50,06","33,94"
GAIA,Gaia Inc,Communication Services,"7,11",0,,,0,"98,956888","50,53977915",0,"0,934252107","15,06","6,89"
GALT,Galectin Therapeutics Inc,Healthcare,"2,07",0,,,0,"122,836501",0,N/A,"0,9140246807","5,7","1,71"
GATX,GATX Corp.,Industrials,"105,29","0,01884857388","0,04166666667","0,03548578846","1,984566343","3737,795","37,41536537","0,7113141016","0,9251868121","107,21","83,72"
GBCI,"Glacier Bancorp, Inc.",Financial Services,"54,12","0,02318718362","-0,6774193548","-0,1534464548","1,254890377","5990,36139","18,96236053","0,37912096",,"65,61","47,9"
GBL,Gamco Investors Inc,Financial Services,"21,9","0,004497884989",1,"0,148698355","0,09850368127","174,810771",0,N/A,"0,7605055111","29,75","15,87"
GBLI,Global Indemnity Group LLC,Financial Services,"26,27","0,03753919675",,,"0,9861546987","276,734616","56,13278218","2,899602172",,"31,11","23,97"
GBT,Global Blood Therapeutics Inc.,Healthcare,"32,03",0,,,0,"2064,181902",0,N/A,"1,313405501","50,63","24,61"
GBX,"Greenbrier Cos., Inc.",Industrials,"42,85","0,0249593965",0,"0,0418092681","1,06951014","1394,600942","26,19018089","0,6812166498","1,122067661","49,13","35,94"
GCBC,Greene County Bancorp Inc,Financial Services,"39,46","0,01285581035","0,08333333333","0,06474093044","0,5072902766","335,939316",0,N/A,,"39,75","23,52"
GCI,Gannett Co Inc.,Communication Services,"6,18",0,,,0,"881,373468",0,N/A,"1,518246086","7,05","3,66"
GCO,Genesco Inc.,Consumer Cyclical,"67,78",0,,,0,"990,073305","6,941647536",0,"1,624729736","73,72","40,7"
GCP,GCP Applied Technologies Inc,Basic Materials,"31,8",0,,,0,"2351,158599","115,2528725",0,"0,7855794105","32,28","20,76"
GD,General Dynamics Corp.,Industrials,"212,77","0,02237157494","0,08181818182","0,0721450259","4,718392852","59085,79644","9,070585882","0,2042594308","0,6400615648","216,21","157,67"
GDDY,Godaddy Inc,Technology,"86,33",0,,,0,"14348,64522","63,60215078",0,"1,059147094","90,43","65,7"
GDEN,Golden Entertainment Inc,Consumer Cyclical,"56,5",0,,,0,"1641,705132","13,21738642",0,"1,548887339","57,13",21
GDOT,Green Dot Corp.,Financial Services,"33,62",0,,,0,"1838,453218","53,71196735",0,"1,112173104","54,9","28,89"
GDP,Goodrich Petroleum Corp.,Energy,"23,02",0,,,0,"331,239177",0,N/A,,"26,66","8,61"
GE,General Electric Co.,Industrials,"100,92","0,003170828379",7,"-0,1972584382","0,3196051511","110943,5643",N/A,N/A,"1,02375317","116,06","88,05"
GEC,Great Elm Capital Group Inc,Financial Services,"2,62",0,,,0,0,0,0,,,
GEF,Greif Inc,Consumer Cyclical,"61,22","0,03005553741","0,04545454545","0,01836088134","1,78056173","2955,154312","3,7818714","0,1358170656","0,7208001024","71,45","43,86"
GEN,Genesis Healthcare Inc,Healthcare,"0,4204",0,,,0,"46,97078",N/A,0,"1,302868226","1,37","0,401"
GENC,"Gencor Industries, Inc.",Industrials,"10,48",0,,,0,"129,311096",0,N/A,"0,5719613621","15,75","10,43"
GEO,"Geo Group, Inc.",Real Estate,"6,53",0,,,0,"800,153034","6,423939322",0,"0,2269249762",11,"4,96"
GEOS,Geospace Technologies Corp,Energy,"5,15",0,,,0,"66,855966",N/A,0,"0,834258278","12,4","4,97"
GERN,Geron Corp.,Healthcare,"1,06",0,,,0,"341,265983",N/A,0,"1,121641345","2,23","0,9899"
GES,Guess Inc.,Consumer Cyclical,"23,41","0,02387658331",,,"0,5589508154","1521,056486","8,782791255","0,2101318855","1,781589942","30,71","19,38"
GEVO,Gevo Inc,Basic Materials,"3,67",0,,,0,"740,83568",0,N/A,"2,91455115","13,41","2,81"
GFED,Guaranty Federal Bancshares Inc,Financial Services,"33,315","0,01341169494",0,"0,0844717712","0,446810617","146,043665",0,N/A,,"34,86","17,66"
GFF,Griffon Corp.,Industrials,"22,83","0,01441972369","0,125","0,0844717712","0,3292022918","1285,417421","18,6268084","0,2551955751","1,324426262","29,42","20,63"
GFN,General Finance Corporation,Industrials,"19,01",0,,,0,0,0,N/A,,,
GGG,Graco Inc.,Industrials,"71,65","0,01073999374","0,12","-0,1021922318","0,7695205515","12178,03352","28,03898813","0,3090443982","0,9814731309","80,87","63,68"
GH,Guardant Health Inc,Healthcare,"72,38",0,,,0,"7357,886468",N/A,0,"1,458723239","173,33","59,57"
GHC,Graham Holdings Co.,Consumer Defensive,"605,84","0,01004660212","0,04635761589","0,04464967431","6,086633429","2416,492804","4,80512549","0,06035931603","0,6868952471","679,83","546,29"
GHL,Greenhill & Co Inc,Financial Services,"19,05","0,01045828534",0,"-0,355605985","0,1992303357","352,309271","4,596157636","0,06663221928","0,9553497952","20,32","13,21"
GHM,Graham Corp.,Industrials,"9,28","0,03527565328",,,"0,3273580625","98,72102",N/A,N/A,"0,6119879602","17,03","8,31"
GIFI,"Gulf Island Fabrication, Inc.",Energy,"3,85",0,,,0,"59,87478",N/A,0,"0,1097930318","5,3","3,54"
GIII,G-III Apparel Group Ltd.,Consumer Cyclical,"29,03",0,,,0,"1409,942771","8,452640935",0,"1,287894785","35,8","24,53"
GILD,"Gilead Sciences, Inc.",Healthcare,"61,33","0,04761128322","0,04411764706","0,06426799233","2,797370586","76931,3414","10,40456335","0,4773669942","0,33981005","74,12","58,88"
GIS,"General Mills, Inc.",Consumer Defensive,67,"0,03044776119",0,"0,01219872925","2,020297308","40414,8489","18,06896271","0,5565557322","0,1836625374","69,95","53,02"
GKOS,Glaukos Corporation,Healthcare,"55,5",0,,,0,"2602,404713",N/A,0,"1,154052162",99,"39,35"
GL,Globe Life Inc,Financial Services,"105,54","0,007461784695",0,"0,05656244097","0,7875167567","10657,34741","13,81835031","0,1064211833","0,936093568","108,61","85,08"
GLBZ,Glen Burnie Bancorp,Financial Services,"11,45","0,0172559311",0,0,"0,1975804111","32,676926",0,N/A,,"14,79","9,79"
GLDD,Great Lakes Dredge & Dock Corporation,Industrials,14,0,,,0,"920,311336","26,04605581",0,"0,8902066938","16,28","13,24"
GLIBA,GCI Liberty Inc,Communication Services,"91,73",0,,,0,0,0,N/A,,,
GLPI,Gaming and Leisure Properties Inc,Real Estate,"44,15","0,06070215176","-0,6417910448","-0,1755313652","2,59223466","10523,20142","18,03990787","1,036893864","0,7989290451","49,8","38,85"
GLRE,Greenlight Capital Re Ltd,Financial Services,"7,24",0,,,0,"199,749652","5,660233846",0,"0,5803266686","9,71","6,6"
GLT,Glatfelter Corporation,Basic Materials,"13,95","0,03926483159","0,03703703704","0,01493197895","0,5477444007","621,124992","22,90959691","0,9073122423","0,8657671145","18,74","13,11"
GLUU,Glu Mobile Inc,Communication Services,"12,5",0,,,0,0,0,0,,,
GLW,"Corning, Inc.",Technology,"42,09","0,0256593015","0,09090909091","0,09137979348","0,951369744","35601,80537","43,46984783","0,9548070494","1,028850506",46,"33,93"
GLYC,GlycoMimetics Inc,Healthcare,"1,06",0,,,0,"54,843228",0,N/A,"1,214201964","4,05","1,01"
GM,General Motors Company,Consumer Cyclical,"49,67",0,,,0,"72171,56981","3,66837297",0,"1,189897953","67,21","47,07"
GME,Gamestop Corporation,Consumer Cyclical,"126,16",0,,,0,"9632,414531",N/A,0,"1,951212819","348,5","38,5"
GMED,Globus Medical Inc,Healthcare,"69,25",0,,,0,"6986,679105","37,35353079",0,"0,9769288343","84,23","59,37"
GMRE,Global Medical REIT Inc,Real Estate,"16,2","0,05061728395","0,025","0,004950737119","0,8045446186","1040,168353",0,N/A,"0,6823110811","18,51","12,33"
GMS,GMS Inc,Industrials,"53,76",0,,,0,"2314,688893","12,48248116",0,"1,662637591","61,79","32,06"
GNCA,Genocea Biosciences Inc,Healthcare,"1,12",0,,,0,"64,338838",0,N/A,"1,466779603","3,97","0,8497"
GNE,Genie Energy Ltd,Utilities,"6,22",0,,,0,"153,236623",0,N/A,"0,468888191","8,1","4,74"
GNK,Genco Shipping & Trading Limited,Industrials,"18,13","0,01753698376",,,"0,3179455156","760,092944",0,N/A,"1,085518347","21,79","9,44"
GNL,Global Net Lease Inc,Real Estate,"14,2","0,1126760563",0,"0,1764468922","1,542290924","1471,180748",0,N/A,"0,7050691265","18,71","13,43"
GNMK,GenMark Diagnostics Inc,Healthcare,"24,04",0,,,0,0,0,N/A,,,
GNRC,Generac Holdings Inc,Industrials,"276,7",0,,,0,"17456,99553","33,06581064",0,"1,432786204","524,31","251,74"
GNTX,Gentex Corp.,Consumer Cyclical,"31,55","0,01521394612",0,"0,05922384105","0,477936195","7462,208556","18,11318373","0,2778698808","0,8612947882","37,77","29,27"
GNTY,"Guaranty Bancshares, Inc. (TX)",Financial Services,"35,9","0,02209704633",,,"0,7932839634","433,922474",0,N/A,"0,5572924425","44,6","29,03"
GNW,Genworth Financial Inc,Financial Services,"4,29",0,,,0,"2176,685228","2,159409948",0,"1,290369748","4,61","2,92"
GOGO,Gogo Inc,Communication Services,"13,29",0,,,0,"1461,287132",N/A,0,"0,9097340545","19,49","9,18"
GOLF,Acushnet Holdings Corp,Consumer Cyclical,"44,57","0,01473806479","0,06451612903","0,06576275664","0,6568755475","3281,678359","14,46265809","0,2175084595","1,193357134","57,69","38,05"
GOOD,Gladstone Commercial Corp,Real Estate,"21,59","0,06947660954","0,001997602877","0,000399201724","1,340353104","804,625101","645,248678","38,51589379","0,5840782449","25,99","17,43"
GOOG,Alphabet Inc,Communication Services,"2728,51",0,,,0,"1842210,847",0,N/A,"1,275989182",3042,"2002,02"
GOOGL,Alphabet Inc,Communication Services,"2732,17",0,,,0,"1842210,847","12,11454794",0,"1,292981853","3030,93","1990,23"
GORO,Gold Resource Corporation,Basic Materials,"1,67","0,02395209581","2,000003","0,2457311888","0,03639172624","124,551404","12,9336868","0,283645567","0,7921661298","3,06","1,5"
GOSS,Gossamer Bio Inc,Healthcare,"9,1",0,,,0,"695,818132",0,N/A,"1,388832018","14,3","7,04"
GPC,Genuine Parts Co.,Consumer Cyclical,"129,01","0,02774978684","0,03164556962","0,03841455588","3,228487265","18373,82971","22,57241102","0,5744639262","0,8521823088","142,97","95,63"
GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,"176,89","0,007497920319",,,"1,326307125","3201,824155","5,865221021","0,0432444449","1,196684465","212,23","140,67"
GPK,Graphic Packaging Holding Co,Consumer Cyclical,"18,91","0,01577380244",0,0,"0,2982826041","5807,244378","25,33701736","0,3752454448","0,6897197576","21,48","15,59"
GPMT,Granite Point Mortgage Trust Inc,Real Estate,"11,67","0,08323787784",,,"0,9713860344","627,723057","7,478146038","0,6988388736","0,934918068","15,05","9,55"
GPN,"Global Payments, Inc.",Industrials,"143,94","0,006169114989",,,"0,8879824115","41764,33508","44,44669301","0,2801206346","0,9990758628","219,83","116,52"
GPOR,Gulfport Energy Corp.,Energy,"64,62",0,,,0,"1330,264994",N/A,0,,"88,86","58,71"
GPRE,Green Plains Inc,Basic Materials,"29,09",0,,,0,"1559,107",N/A,0,"1,821552761","44,27","22,42"
GPRO,GoPro Inc.,Technology,"9,06",0,,,0,"1178,014251","1,586888861",0,"1,648936898","13,79","7,02"
GPS,"Gap, Inc.",Consumer Cyclical,"15,49","0,03098773402",,,"0,5975445777","5784,01625","11,43086215","0,4492816374","1,481356765","37,2","14,88"
GPX,GP Strategies Corp.,Consumer Defensive,"20,85",0,,,0,"365,93566","27,78343788",0,"0,9706602751","20,93","9,36"
GRA,W.R. Grace & Co.,Basic Materials,"69,99","0,008977416385",,,"0,6283293728","4638,240869","60,00311603","0,537033652",,70,"38,28"
GRBK,Green Brick Partners Inc,Consumer Cyclical,"22,97",0,,,0,"1165,956557","7,471733602",0,"1,830416554","32,25","18,27"
GRC,Gorman-Rupp Co.,Industrials,"37,67","0,01805149987","0,09677419355","0,08130999209","0,6459622783","984,190529","32,68107351","0,561706329","0,8037700868","46,73","30,6"
GRMN,Garmin Ltd,Technology,"119,88","0,02235568902","0,09836065574","0,05608998776","0,6700000167","23055,56723","20,41016494","0,1143344738","1,048829769","178,11","116,18"
GROW,"U.S. Global Investors, Inc.",Financial Services,"5,6","0,01607142857",0,"0,2457309396","0,07208510494","72,512306","2,237550702","0,03352795579","1,759415303","12,75","4,12"
GRPN,Groupon Inc,Communication Services,"26,92",0,,,0,"795,765753","7,706353344",0,"1,380512241","64,69",19
GRTS,Gritstone Bio Inc,Healthcare,"5,59",0,,,0,"380,051942",0,N/A,"1,291986237","16,43","4,59"
GRUB,Just Eat Takeaway.com N.V.,Communication Services,"8,81",0,,,0,0,0,N/A,,"19,84","8,39"
GS,"Goldman Sachs Group, Inc.",Financial Services,"363,94","0,02198164533","0,6","0,252054772","6,460186843","121844,5571","5,613921726","0,1067976003","0,9856410032","423,92","302,28"
GSAT,Globalstar Inc.,Communication Services,"1,05",0,,,0,"1882,65",N/A,0,"2,156513192","2,79","0,8231"
GSBC,"Great Southern Bancorp, Inc.",Financial Services,"61,31","0,02262455488","0,05882352941","0,0844717712","1,38711146","817,787298","10,60216373","0,248141585","0,6230073988","61,95","48,9"
GSHD,Goosehead Insurance Inc,Financial Services,"99,71",0,,,0,"1974,093578",0,N/A,"1,340095973","181,3","77,8"
GSIT,GSI Technology Inc,Technology,"4,42",0,,,0,"108,21288",N/A,0,"0,8464439338","8,02","4,11"
GSKY,GreenSky Inc,Technology,"10,77",0,,,0,"992,304365","23,22701102",0,"1,544930546","12,63","5,3"
GT,Goodyear Tire & Rubber Co.,Consumer Cyclical,"16,7",0,,,0,"4706,478051","17,17692719",0,"1,549664141","24,89","13,45"
GTES,Gates Industrial Corporation plc,Industrials,"15,43",0,,,0,"4495,467191","7,565579251",0,"1,129955659","18,94","14,43"
